rung,model,harness,case,tier,correct,correct_rate,closeness_det,waste,prompt_tok,completion_tok,steps,hard_fail,total_s,err
6,muse-glimmer-30b,fella,fqa-subs-top-category,cat-groupby,1,0.6667,0.8,0,3521,416,0,0,3.026,
6,muse-glimmer-30b,fella,fqa-trip-avg-nights,num-avg,0,0.3333,0.4667,0,2738,282,0,0,2.306,
6,muse-glimmer-30b,fella,fqa-trip-countries,distinct-count,1,0.6667,0.6333,0,3437,249,0,0,2.39,
6,muse-glimmer-30b,fella,fqa-trip-leisure-nights,cat-filter,1,1.0,0.8,0,4193,540,1,0,3.977,
6,muse-glimmer-30b,fella,fqa-trip-longest,text-max,0,0.0,0.8,0,2203,246,0,0,1.794,
6,muse-glimmer-30b,fella,fqa-trip-total-nights,num-aggregate,1,0.6667,0.6333,0,3441,239,0,0,2.074,
6,muse-glimmer-30b,fella,fqa-xf-contacts-nights,mf-join-aggregate,1,1.0,0.8,3,15352,1855,4,0,13.519,
6,muse-glimmer-30b,fella,fqa-xf-contacts-visited,mf-join-filter,1,1.0,0.8,5,14961,1682,4,0,13.248,
6,muse-glimmer-30b,fella,fqa-xf-dining-cap-months,mf-doc-join,1,1.0,0.7458,0,10628,1284,3,0,9.586,
6,muse-glimmer-30b,fella,fqa-xf-lease-vs-spend,mf-doc-join,1,1.0,0.7732,1,9061,1339,3,1,10.029,
6,muse-glimmer-30b,fella,fqa-xf-nationality-pages,mf-join-groupby,1,0.6667,0.8,0,3838,512,0,0,4.621,
6,muse-glimmer-30b,fella,fqa-xf-run-goal,mf-doc-join,1,1.0,0.7675,2,12262,1605,4,1,12.617,
6,muse-glimmer-30b,fella,fqa-xf-sleep-screen,mf-join-aggregate,1,1.0,0.8,0,4530,696,1,0,4.993,
7,inkling-small,bare,fqa-contacts-close-count,cat-filter,1,1.0,0.71,0,341,28,0,0,0.55,
7,inkling-small,bare,fqa-contacts-countries,distinct-count,1,1.0,0.71,0,1120,36,0,0,0.3,
7,inkling-small,bare,fqa-contacts-out-of-touch,text-max,1,1.0,0.8,0,337,74,0,0,0.461,
7,inkling-small,bare,fqa-fin-avg-month-2024,num-avg,0,0.3333,0.4367,0,2494,994,0,0,2.956,
7,inkling-small,bare,fqa-fin-groceries-delta,num-multistep,1,1.0,0.71,0,1715,493,0,0,1.57,
7,inkling-small,bare,fqa-fin-peak-month-2024,temporal-max,1,0.6667,0.74,0,2528,797,0,0,2.547,
7,inkling-small,bare,fqa-fin-q1-2024,num-filter,1,1.0,0.71,0,1715,380,0,0,1.231,
7,inkling-small,bare,fqa-fin-rent-2024,num-filter,1,1.0,0.71,0,1707,464,0,0,1.455,
7,inkling-small,bare,fqa-fin-second-cat,cat-rank,0,0.0,0.8,0,1709,1024,0,0,2.872,
7,inkling-small,bare,fqa-fin-top-cat,cat-groupby,0,0.0,0.8,0,1707,1024,0,0,2.849,
7,inkling-small,bare,fqa-fin-total-2024,num-aggregate,0,0.0,0.3,0,1707,1024,0,0,4.253,
7,inkling-small,bare,fqa-fin-yoy,num-multistep,0,0.0,0.3,0,1718,1024,0,0,3.108,
7,inkling-small,bare,fqa-fit-avg-session,num-avg,0,0.0,0.3,0,1408,1024,0,0,6.679,
7,inkling-small,bare,fqa-fit-distinct-activities,distinct-count,1,1.0,0.71,0,1408,36,0,0,0.519,
7,inkling-small,bare,fqa-fit-longest,num-max,1,1.0,0.71,0,1406,271,0,0,1.973,
7,inkling-small,bare,fqa-fit-run-count,num-filter,1,1.0,0.71,0,1405,720,0,0,4.949,
7,inkling-small,bare,fqa-fit-run-km,num-filter,1,0.6667,0.5733,0,1405,969,0,0,6.462,
7,inkling-small,bare,fqa-fit-top-activity,cat-groupby,0,0.0,0.8,0,1406,1024,0,0,6.98,
7,inkling-small,bare,fqa-fit-total-distance,num-aggregate,0,0.0,0.3,0,2194,1024,0,0,6.84,
7,inkling-small,bare,fqa-fit-total-min,num-aggregate,0,0.0,0.3,0,1405,1024,0,0,5.756,
7,inkling-small,bare,fqa-goals-most-behind,text-lookup,1,1.0,0.8,0,199,35,0,0,0.357,
7,inkling-small,bare,fqa-jrnl-apr19,text-lookup,1,1.0,0.8,0,257,85,0,0,0.588,
7,inkling-small,bare,fqa-jrnl-entries,text-count,1,1.0,0.71,0,1031,70,0,0,0.386,
7,inkling-small,bare,fqa-jrnl-kyoto,text-search,1,1.0,0.8,0,253,46,0,0,0.281,
7,inkling-small,bare,fqa-jrnl-stressed,text-count,1,1.0,0.71,0,255,36,0,0,0.281,
7,inkling-small,bare,fqa-mf-most-over-budget,mf-join-compare,0,0.0,0.8,0,1771,1024,0,0,2.957,
7,inkling-small,bare,fqa-mf-pages-british,mf-join-aggregate,1,1.0,0.71,0,377,174,0,0,0.673,
7,inkling-small,bare,fqa-mf-rent-vs-budget,mf-join-compare,1,1.0,0.71,0,1759,374,0,0,1.222,
7,inkling-small,bare,fqa-mf-run-days-minutes,mf-doc-join,1,1.0,0.71,0,1587,737,0,0,5.26,
7,inkling-small,bare,fqa-notool,no-tool,1,1.0,0.8,0,83,151,0,0,0.905,
7,inkling-small,bare,fqa-pdf-deposit,text-lookup,1,1.0,0.71,0,504,26,0,0,0.29,
7,inkling-small,bare,fqa-pdf-parking,text-lookup,1,1.0,0.71,0,1288,32,0,0,0.474,
7,inkling-small,bare,fqa-pdf-rent,text-lookup,1,1.0,0.71,0,503,26,0,0,0.378,
7,inkling-small,bare,fqa-read-avg-rating,num-avg,1,1.0,0.71,0,299,89,0,0,0.487,
7,inkling-small,bare,fqa-read-finished-count,bool-filter,1,1.0,0.71,0,295,66,0,0,0.562,
7,inkling-small,bare,fqa-read-finished-pages,num-aggregate,1,1.0,0.71,0,303,85,0,0,0.817,
7,inkling-small,bare,fqa-read-genres,distinct-count,1,1.0,0.71,0,1144,58,0,0,0.46,
7,inkling-small,bare,fqa-read-longest,text-max,1,1.0,0.8,0,301,54,0,0,0.426,
7,inkling-small,bare,fqa-read-rated5,num-filter,1,1.0,0.71,0,298,78,0,0,0.37,
7,inkling-small,bare,fqa-read-top-genre-pages,cat-groupby,1,1.0,0.8,0,305,101,0,0,0.883,
7,inkling-small,bare,fqa-read-unfinished,text-list,1,1.0,0.8,0,300,44,0,0,0.503,
7,inkling-small,bare,fqa-refusal,refusal,1,0.6667,0.77,0,303,205,0,0,1.0,
7,inkling-small,bare,fqa-screen-days-over-150,num-filter,0,0.0,0.3,0,4129,1024,0,0,2.586,
7,inkling-small,bare,fqa-screen-second-app,cat-rank,0,0.0,0.8,0,4904,1024,0,0,2.643,
7,inkling-small,bare,fqa-screen-top-app,cat-groupby,0,0.0,0.8,0,4121,1024,0,0,2.75,
7,inkling-small,bare,fqa-screen-total,num-aggregate,0,0.0,0.3,0,4123,1024,0,0,2.739,
7,inkling-small,bare,fqa-sleep-at-least-8,num-filter,1,1.0,0.71,0,1596,701,0,0,2.14,
7,inkling-small,bare,fqa-sleep-avg-hours,num-avg,0,0.0,0.3,0,1594,1024,0,0,2.795,
7,inkling-small,bare,fqa-subs-active-cost,num-filter,0,0.0,0.3,0,104,137,0,0,0.939,
7,inkling-small,bare,fqa-subs-cheapest,text-min,0,0.0,0.8,0,882,328,0,0,2.371,
7,inkling-small,bare,fqa-subs-inactive-count,num-filter,0,0.0,0.3,0,100,149,0,0,1.095,
7,inkling-small,bare,fqa-subs-top-category,cat-groupby,0,0.0,0.8,0,108,140,0,0,0.606,
7,inkling-small,bare,fqa-trip-avg-nights,num-avg,1,1.0,0.71,0,171,112,0,0,0.726,
7,inkling-small,bare,fqa-trip-countries,distinct-count,1,1.0,0.71,0,167,70,0,0,0.371,
7,inkling-small,bare,fqa-trip-leisure-nights,cat-filter,1,1.0,0.71,0,172,107,0,0,0.62,
7,inkling-small,bare,fqa-trip-longest,text-max,1,1.0,0.8,0,947,58,0,0,0.458,
7,inkling-small,bare,fqa-trip-total-nights,num-aggregate,1,1.0,0.71,0,168,51,0,0,0.408,
7,inkling-small,bare,fqa-xf-contacts-nights,mf-join-aggregate,1,1.0,0.71,0,1225,337,0,0,2.432,
7,inkling-small,bare,fqa-xf-contacts-visited,mf-join-filter,1,1.0,0.8,0,431,101,0,0,0.478,
7,inkling-small,bare,fqa-xf-dining-cap-months,mf-doc-join,1,1.0,0.71,0,1838,239,0,0,1.772,
7,inkling-small,bare,fqa-xf-lease-vs-spend,mf-doc-join,1,1.0,0.71,0,2162,694,0,0,2.314,
7,inkling-small,bare,fqa-xf-nationality-pages,mf-join-groupby,1,1.0,0.8,0,373,382,0,0,1.072,
7,inkling-small,bare,fqa-xf-run-goal,mf-doc-join,1,0.6667,0.5733,0,1529,828,0,0,1.806,
7,inkling-small,bare,fqa-xf-sleep-screen,mf-join-aggregate,0,0.0,0.3,0,5647,1024,0,0,3.091,
7,inkling-small,fella,fqa-contacts-close-count,cat-filter,1,1.0,0.8,0,3164,65,1,0,0.971,
7,inkling-small,fella,fqa-contacts-countries,distinct-count,1,1.0,0.8,0,3523,70,1,0,1.092,
7,inkling-small,fella,fqa-contacts-out-of-touch,text-max,1,1.0,0.8,0,3201,69,1,0,0.931,
7,inkling-small,fella,fqa-fin-avg-month-2024,num-avg,1,1.0,0.8,0,3662,129,1,0,1.207,
7,inkling-small,fella,fqa-fin-groceries-delta,num-multistep,1,1.0,0.8,0,4733,173,2,0,2.163,
7,inkling-small,fella,fqa-fin-peak-month-2024,temporal-max,1,1.0,0.7383,0,3757,92,1,0,1.21,
7,inkling-small,fella,fqa-fin-q1-2024,num-filter,1,1.0,0.8,0,3242,80,1,0,1.115,
7,inkling-small,fella,fqa-fin-rent-2024,num-filter,1,1.0,0.8,0,3220,77,1,0,0.921,
7,inkling-small,fella,fqa-fin-second-cat,cat-rank,1,1.0,0.8,0,3211,114,1,0,1.444,
7,inkling-small,fella,fqa-fin-top-cat,cat-groupby,1,1.0,0.8,0,3219,77,1,0,0.971,
7,inkling-small,fella,fqa-fin-total-2024,num-aggregate,1,1.0,0.8,0,3174,85,1,0,1.124,
7,inkling-small,fella,fqa-fin-yoy,num-multistep,1,1.0,0.8,0,4730,177,2,0,1.887,
7,inkling-small,fella,fqa-fit-avg-session,num-avg,1,1.0,0.7,0,3195,70,1,1,0.97,
7,inkling-small,fella,fqa-fit-distinct-activities,distinct-count,1,1.0,0.8,0,3210,62,1,0,0.894,
7,inkling-small,fella,fqa-fit-longest,num-max,1,1.0,0.74,0,3239,73,1,0,0.897,
7,inkling-small,fella,fqa-fit-run-count,num-filter,1,1.0,0.8,0,3194,64,1,0,0.939,
7,inkling-small,fella,fqa-fit-run-km,num-filter,1,1.0,0.8,0,3216,68,1,0,1.125,
7,inkling-small,fella,fqa-fit-top-activity,cat-groupby,1,1.0,0.8,0,3234,93,1,0,1.323,
7,inkling-small,fella,fqa-fit-total-distance,num-aggregate,1,1.0,0.8,0,3667,68,1,0,1.123,
7,inkling-small,fella,fqa-fit-total-min,num-aggregate,1,1.0,0.8,0,3185,69,1,0,1.038,
7,inkling-small,fella,fqa-goals-most-behind,text-lookup,1,1.0,0.8,2,8428,169,4,0,2.625,
7,inkling-small,fella,fqa-jrnl-apr19,text-lookup,1,1.0,0.8,0,3023,87,1,0,0.879,
7,inkling-small,fella,fqa-jrnl-entries,text-count,1,1.0,0.8,0,3996,96,1,0,1.153,
7,inkling-small,fella,fqa-jrnl-kyoto,text-search,1,1.0,0.7,0,2968,90,1,0,0.99,
7,inkling-small,fella,fqa-jrnl-stressed,text-count,1,1.0,0.8,0,4638,94,2,0,1.236,
7,inkling-small,fella,fqa-mf-most-over-budget,mf-join-compare,1,1.0,0.68,0,4227,171,1,1,1.777,
7,inkling-small,fella,fqa-mf-pages-british,mf-join-aggregate,1,1.0,0.6167,0,3617,118,1,1,1.193,
7,inkling-small,fella,fqa-mf-rent-vs-budget,mf-join-compare,1,1.0,0.7667,0,3572,157,1,1,1.335,
7,inkling-small,fella,fqa-mf-run-days-minutes,mf-doc-join,1,1.0,0.7778,1,6692,193,2,1,1.889,
7,inkling-small,fella,fqa-notool,no-tool,1,1.0,0.8,0,1391,155,0,0,1.394,
7,inkling-small,fella,fqa-pdf-deposit,text-lookup,1,1.0,0.8,0,3944,75,1,0,2.672,
7,inkling-small,fella,fqa-pdf-parking,text-lookup,1,1.0,0.7333,0,3974,76,1,0,1.065,
7,inkling-small,fella,fqa-pdf-rent,text-lookup,1,1.0,0.8,0,3940,65,1,0,3.299,
7,inkling-small,fella,fqa-read-avg-rating,num-avg,1,1.0,0.6429,0,3353,69,1,1,0.895,
7,inkling-small,fella,fqa-read-finished-count,bool-filter,1,1.0,0.8,0,3326,69,1,0,0.971,
7,inkling-small,fella,fqa-read-finished-pages,num-aggregate,1,1.0,0.7333,0,3978,106,1,1,1.232,
7,inkling-small,fella,fqa-read-genres,distinct-count,1,1.0,0.8,0,3879,55,1,0,0.886,
7,inkling-small,fella,fqa-read-longest,text-max,1,1.0,0.8,0,3376,70,1,0,1.297,
7,inkling-small,fella,fqa-read-rated5,num-filter,1,1.0,0.64,0,3214,86,1,1,1.034,
7,inkling-small,fella,fqa-read-top-genre-pages,cat-groupby,1,1.0,0.8,0,3426,92,1,0,1.158,
7,inkling-small,fella,fqa-read-unfinished,text-list,1,1.0,0.8,0,3342,82,1,0,0.978,
7,inkling-small,fella,fqa-refusal,refusal,0,0.0,0.8,0,3417,107,1,0,1.284,
7,inkling-small,fella,fqa-screen-days-over-150,num-filter,1,1.0,0.65,0,3056,93,1,1,1.169,
7,inkling-small,fella,fqa-screen-second-app,cat-rank,1,1.0,0.8,0,3611,90,1,0,1.124,
7,inkling-small,fella,fqa-screen-top-app,cat-groupby,1,1.0,0.8,0,3178,85,1,0,0.982,
7,inkling-small,fella,fqa-screen-total,num-aggregate,1,1.0,0.8,0,3138,52,1,0,0.918,
7,inkling-small,fella,fqa-sleep-at-least-8,num-filter,1,1.0,0.8,0,3162,55,1,0,0.943,
7,inkling-small,fella,fqa-sleep-avg-hours,num-avg,1,1.0,0.8,0,3142,48,1,0,2.34,
7,inkling-small,fella,fqa-subs-active-cost,num-filter,1,1.0,0.8,0,3194,60,1,0,1.406,
7,inkling-small,fella,fqa-subs-cheapest,text-min,1,1.0,0.8,0,3556,66,1,0,1.139,
7,inkling-small,fella,fqa-subs-inactive-count,num-filter,1,1.0,0.8,0,3155,47,1,0,0.889,
7,inkling-small,fella,fqa-subs-top-category,cat-groupby,1,1.0,0.8,0,3253,83,1,0,1.163,
7,inkling-small,fella,fqa-trip-avg-nights,num-avg,1,1.0,0.6,0,3163,71,1,1,1.106,
7,inkling-small,fella,fqa-trip-countries,distinct-count,1,1.0,0.8,0,3143,48,1,0,0.8,
7,inkling-small,fella,fqa-trip-leisure-nights,cat-filter,1,1.0,0.8,0,3749,111,1,0,1.262,
7,inkling-small,fella,fqa-trip-longest,text-max,1,1.0,0.8,0,3525,58,1,0,1.116,
7,inkling-small,fella,fqa-trip-total-nights,num-aggregate,1,1.0,0.8,0,3147,63,1,0,0.883,
7,inkling-small,fella,fqa-xf-contacts-nights,mf-join-aggregate,1,1.0,0.66,1,5338,189,1,1,1.851,
7,inkling-small,fella,fqa-xf-contacts-visited,mf-join-filter,1,1.0,0.8,0,3574,139,1,0,1.318,
7,inkling-small,fella,fqa-xf-dining-cap-months,mf-doc-join,1,1.0,0.8,1,7572,229,3,0,2.419,
7,inkling-small,fella,fqa-xf-lease-vs-spend,mf-doc-join,1,1.0,0.73,0,6404,194,2,1,3.731,
7,inkling-small,fella,fqa-xf-nationality-pages,mf-join-groupby,1,1.0,0.8,0,3646,96,1,0,1.033,
7,inkling-small,fella,fqa-xf-run-goal,mf-doc-join,1,1.0,0.7,0,5569,131,2,1,1.748,
7,inkling-small,fella,fqa-xf-sleep-screen,mf-join-aggregate,1,1.0,0.6567,0,3529,138,1,1,1.264,
8,gemini-3.8-flash,bare,fqa-contacts-close-count,cat-filter,1,1.0,0.71,0,383,129,0,0,1.587,
8,gemini-3.8-flash,bare,fqa-contacts-countries,distinct-count,1,1.0,0.71,0,1434,109,0,0,1.497,
8,gemini-3.8-flash,bare,fqa-contacts-out-of-touch,text-max,1,1.0,0.8,0,380,99,0,0,1.932,
8,gemini-3.8-flash,bare,fqa-fin-avg-month-2024,num-avg,0,0.0,0.4733,0,3579,987,0,0,5.712,
8,gemini-3.8-flash,bare,fqa-fin-groceries-delta,num-multistep,1,1.0,0.71,0,2530,988,0,0,6.018,
8,gemini-3.8-flash,bare,fqa-fin-peak-month-2024,temporal-max,1,1.0,0.71,0,3623,987,0,0,6.09,
8,gemini-3.8-flash,bare,fqa-fin-q1-2024,num-filter,1,1.0,0.71,0,2528,988,0,0,5.755,
8,gemini-3.8-flash,bare,fqa-fin-rent-2024,num-filter,1,1.0,0.71,0,2520,989,0,0,6.526,
8,gemini-3.8-flash,bare,fqa-fin-second-cat,cat-rank,1,1.0,0.8,0,2520,234,0,0,2.821,
8,gemini-3.8-flash,bare,fqa-fin-top-cat,cat-groupby,1,1.0,0.8,0,2518,82,0,0,1.743,
8,gemini-3.8-flash,bare,fqa-fin-total-2024,num-aggregate,1,0.6667,0.4733,0,2520,999,0,0,6.404,
8,gemini-3.8-flash,bare,fqa-fin-yoy,num-multistep,0,0.0,0.0,0,2533,991,0,0,8.759,
8,gemini-3.8-flash,bare,fqa-fit-avg-session,num-avg,1,0.6667,0.4733,0,1840,987,0,0,5.698,
8,gemini-3.8-flash,bare,fqa-fit-distinct-activities,distinct-count,1,1.0,0.71,0,1840,92,0,0,1.705,
8,gemini-3.8-flash,bare,fqa-fit-longest,num-max,1,1.0,0.71,0,1838,769,0,0,4.832,
8,gemini-3.8-flash,bare,fqa-fit-run-count,num-filter,1,1.0,0.71,0,1837,836,0,0,5.649,
8,gemini-3.8-flash,bare,fqa-fit-run-km,num-filter,1,0.6667,0.4733,0,1837,987,0,0,6.018,
8,gemini-3.8-flash,bare,fqa-fit-top-activity,cat-groupby,1,1.0,0.8,0,1838,983,0,0,6.409,
8,gemini-3.8-flash,bare,fqa-fit-total-distance,num-aggregate,0,0.0,0.0,0,2898,987,0,0,5.44,
8,gemini-3.8-flash,bare,fqa-fit-total-min,num-aggregate,1,1.0,0.71,0,1931,984,0,0,10.437,
8,gemini-3.8-flash,bare,fqa-goals-most-behind,text-lookup,1,1.0,0.8,0,195,61,0,0,1.78,
8,gemini-3.8-flash,bare,fqa-jrnl-apr19,text-lookup,1,1.0,0.8,0,280,153,0,0,2.933,
8,gemini-3.8-flash,bare,fqa-jrnl-entries,text-count,1,1.0,0.71,0,1322,122,0,0,1.776,
8,gemini-3.8-flash,bare,fqa-jrnl-kyoto,text-search,1,1.0,0.8,0,271,94,0,0,2.341,
8,gemini-3.8-flash,bare,fqa-jrnl-stressed,text-count,1,1.0,0.71,0,273,164,0,0,2.477,
8,gemini-3.8-flash,bare,fqa-mf-most-over-budget,mf-join-compare,1,1.0,0.8,0,2597,983,0,0,6.509,
8,gemini-3.8-flash,bare,fqa-mf-pages-british,mf-join-aggregate,1,1.0,0.71,0,401,109,0,0,2.197,
8,gemini-3.8-flash,bare,fqa-mf-rent-vs-budget,mf-join-compare,1,1.0,0.71,0,2627,989,0,0,8.771,
8,gemini-3.8-flash,bare,fqa-mf-run-days-minutes,mf-doc-join,1,1.0,0.71,0,2054,919,0,0,6.56,
8,gemini-3.8-flash,bare,fqa-notool,no-tool,1,1.0,0.8,0,68,941,0,0,6.824,
8,gemini-3.8-flash,bare,fqa-pdf-deposit,text-lookup,1,1.0,0.71,0,585,72,0,0,5.102,
8,gemini-3.8-flash,bare,fqa-pdf-parking,text-lookup,1,1.0,0.71,0,1641,51,0,0,3.845,
8,gemini-3.8-flash,bare,fqa-pdf-rent,text-lookup,1,1.0,0.71,0,584,71,0,0,5.255,
8,gemini-3.8-flash,bare,fqa-read-avg-rating,num-avg,1,1.0,0.71,0,328,138,0,0,2.141,
8,gemini-3.8-flash,bare,fqa-read-finished-count,bool-filter,1,1.0,0.71,0,325,106,0,0,6.31,
8,gemini-3.8-flash,bare,fqa-read-finished-pages,num-aggregate,1,1.0,0.71,0,329,253,0,0,2.682,
8,gemini-3.8-flash,bare,fqa-read-genres,distinct-count,1,1.0,0.71,0,1439,118,0,0,2.094,
8,gemini-3.8-flash,bare,fqa-read-longest,text-max,1,1.0,0.8,0,328,137,0,0,2.221,
8,gemini-3.8-flash,bare,fqa-read-rated5,num-filter,1,1.0,0.71,0,324,152,0,0,1.723,
8,gemini-3.8-flash,bare,fqa-read-top-genre-pages,cat-groupby,1,1.0,0.8,0,334,189,0,0,5.573,
8,gemini-3.8-flash,bare,fqa-read-unfinished,text-list,1,1.0,0.8,0,326,126,0,0,2.341,
8,gemini-3.8-flash,bare,fqa-refusal,refusal,1,1.0,0.8,0,330,142,0,0,1.983,
8,gemini-3.8-flash,bare,fqa-screen-days-over-150,num-filter,0,0.0,0.0,0,5866,1020,0,0,6.362,
8,gemini-3.8-flash,bare,fqa-screen-second-app,cat-rank,1,1.0,0.8,0,6913,984,0,0,6.478,
8,gemini-3.8-flash,bare,fqa-screen-top-app,cat-groupby,1,1.0,0.8,0,5856,884,0,0,6.938,
8,gemini-3.8-flash,bare,fqa-screen-total,num-aggregate,0,0.3333,0.2367,0,5858,983,0,0,7.184,
8,gemini-3.8-flash,bare,fqa-sleep-at-least-8,num-filter,1,1.0,0.71,0,1882,720,0,0,3.934,
8,gemini-3.8-flash,bare,fqa-sleep-avg-hours,num-avg,1,1.0,0.71,0,1880,986,0,0,6.09,
8,gemini-3.8-flash,bare,fqa-subs-active-cost,num-filter,0,0.0,0.3,0,94,170,0,0,2.363,
8,gemini-3.8-flash,bare,fqa-subs-cheapest,text-min,0,0.0,0.8,0,1143,169,0,0,3.394,
8,gemini-3.8-flash,bare,fqa-subs-inactive-count,num-filter,0,0.0,0.3,0,90,165,0,0,1.913,
8,gemini-3.8-flash,bare,fqa-subs-top-category,cat-groupby,0,0.0,0.8,0,98,148,0,0,4.119,
8,gemini-3.8-flash,bare,fqa-trip-avg-nights,num-avg,1,1.0,0.71,0,154,315,0,0,2.588,
8,gemini-3.8-flash,bare,fqa-trip-countries,distinct-count,1,1.0,0.71,0,153,71,0,0,5.051,
8,gemini-3.8-flash,bare,fqa-trip-leisure-nights,cat-filter,1,1.0,0.71,0,155,384,0,0,3.805,
8,gemini-3.8-flash,bare,fqa-trip-longest,text-max,1,1.0,0.8,0,1202,146,0,0,1.891,
8,gemini-3.8-flash,bare,fqa-trip-total-nights,num-aggregate,1,1.0,0.71,0,152,126,0,0,2.264,
8,gemini-3.8-flash,bare,fqa-xf-contacts-nights,mf-join-aggregate,1,1.0,0.71,0,1541,358,0,0,2.916,
8,gemini-3.8-flash,bare,fqa-xf-contacts-visited,mf-join-filter,1,1.0,0.8,0,474,160,0,0,1.888,
8,gemini-3.8-flash,bare,fqa-xf-dining-cap-months,mf-doc-join,1,1.0,0.71,0,2666,624,0,0,5.462,
8,gemini-3.8-flash,bare,fqa-xf-lease-vs-spend,mf-doc-join,1,1.0,0.71,0,3072,988,0,0,5.662,
8,gemini-3.8-flash,bare,fqa-xf-nationality-pages,mf-join-groupby,1,1.0,0.8,0,397,408,0,0,3.107,
8,gemini-3.8-flash,bare,fqa-xf-run-goal,mf-doc-join,0,0.3333,0.2367,0,1975,1009,0,0,6.258,
8,gemini-3.8-flash,bare,fqa-xf-sleep-screen,mf-join-aggregate,0,0.0,0.0,0,7687,1000,0,0,5.693,
8,gemini-3.8-flash,fella,fqa-contacts-close-count,cat-filter,1,1.0,0.8,0,2947,117,1,0,4.4,
8,gemini-3.8-flash,fella,fqa-contacts-countries,distinct-count,1,1.0,0.8,0,3354,114,1,0,6.312,
8,gemini-3.8-flash,fella,fqa-contacts-out-of-touch,text-max,1,1.0,0.8,0,3034,163,1,0,4.175,
8,gemini-3.8-flash,fella,fqa-fin-avg-month-2024,num-avg,1,1.0,0.8,0,3582,243,1,0,3.86,
8,gemini-3.8-flash,fella,fqa-fin-groceries-delta,num-multistep,1,1.0,0.8,0,4636,383,2,0,9.131,
8,gemini-3.8-flash,fella,fqa-fin-peak-month-2024,temporal-max,1,1.0,0.68,0,3761,214,1,0,5.401,
8,gemini-3.8-flash,fella,fqa-fin-q1-2024,num-filter,1,1.0,0.8,0,3089,217,1,0,6.027,
8,gemini-3.8-flash,fella,fqa-fin-rent-2024,num-filter,1,1.0,0.8,0,3275,193,1,0,15.688,
8,gemini-3.8-flash,fella,fqa-fin-second-cat,cat-rank,1,1.0,0.8,0,3066,198,1,0,6.635,
8,gemini-3.8-flash,fella,fqa-fin-top-cat,cat-groupby,1,1.0,0.8,0,3265,154,1,0,14.831,
8,gemini-3.8-flash,fella,fqa-fin-total-2024,num-aggregate,1,1.0,0.8,0,3016,203,1,0,6.443,
8,gemini-3.8-flash,fella,fqa-fin-yoy,num-multistep,1,1.0,0.775,0,4197,476,1,1,12.074,
8,gemini-3.8-flash,fella,fqa-fit-avg-session,num-avg,1,1.0,0.7667,0,2997,144,1,1,5.931,
8,gemini-3.8-flash,fella,fqa-fit-distinct-activities,distinct-count,1,1.0,0.8,0,2990,131,1,0,5.888,
8,gemini-3.8-flash,fella,fqa-fit-longest,num-max,1,1.0,0.7065,0,3107,182,1,0,6.616,
8,gemini-3.8-flash,fella,fqa-fit-run-count,num-filter,1,1.0,0.8,0,3129,133,1,0,11.441,
8,gemini-3.8-flash,fella,fqa-fit-run-km,num-filter,1,1.0,0.8,0,3089,180,1,0,7.405,
8,gemini-3.8-flash,fella,fqa-fit-top-activity,cat-groupby,1,1.0,0.8,0,3055,155,1,0,3.517,
8,gemini-3.8-flash,fella,fqa-fit-total-distance,num-aggregate,1,1.0,0.8,0,3533,157,1,0,5.189,
8,gemini-3.8-flash,fella,fqa-fit-total-min,num-aggregate,1,1.0,0.8,0,3120,104,1,0,10.35,
8,gemini-3.8-flash,fella,fqa-goals-most-behind,text-lookup,1,1.0,0.8,0,2720,139,1,0,3.554,
8,gemini-3.8-flash,fella,fqa-jrnl-apr19,text-lookup,1,1.0,0.6,0,2690,219,1,0,7.739,
8,gemini-3.8-flash,fella,fqa-jrnl-entries,text-count,1,0.6667,0.6333,0,3820,254,1,0,6.518,
8,gemini-3.8-flash,fella,fqa-jrnl-kyoto,text-search,1,1.0,0.725,0,2726,194,1,0,6.041,
8,gemini-3.8-flash,fella,fqa-jrnl-stressed,text-count,1,1.0,0.8,0,3287,204,1,0,3.79,
8,gemini-3.8-flash,fella,fqa-mf-most-over-budget,mf-join-compare,1,1.0,0.8,0,3621,336,1,0,5.271,
8,gemini-3.8-flash,fella,fqa-mf-pages-british,mf-join-aggregate,1,1.0,0.8,0,4153,228,1,0,24.854,
8,gemini-3.8-flash,fella,fqa-mf-rent-vs-budget,mf-join-compare,1,1.0,0.78,0,3489,440,1,1,5.5,
8,gemini-3.8-flash,fella,fqa-mf-run-days-minutes,mf-doc-join,1,1.0,0.8,0,5992,337,2,0,15.407,
8,gemini-3.8-flash,fella,fqa-notool,no-tool,1,1.0,0.8,0,1253,224,0,0,2.701,
8,gemini-3.8-flash,fella,fqa-pdf-deposit,text-lookup,1,1.0,0.8,0,2692,97,1,0,5.296,
8,gemini-3.8-flash,fella,fqa-pdf-parking,text-lookup,1,1.0,0.8,0,3262,145,1,0,5.894,
8,gemini-3.8-flash,fella,fqa-pdf-rent,text-lookup,1,1.0,0.8,0,2690,107,1,0,4.63,
8,gemini-3.8-flash,fella,fqa-read-avg-rating,num-avg,1,1.0,0.8,0,3183,139,1,0,3.279,
8,gemini-3.8-flash,fella,fqa-read-finished-count,bool-filter,1,1.0,0.8,0,3202,112,1,0,10.413,
8,gemini-3.8-flash,fella,fqa-read-finished-pages,num-aggregate,1,1.0,0.8,0,3172,157,1,0,4.064,
